name lat lon begin end
PAKO 51.6143 17.056100000000015 2014-08-12 2023-12-31
PAKT 39.8689 -75.70609999999999 2020-01-14 2021-06-24
PAKU 23.9157 120.63599999999997 2008-03-14 2023-11-29
PAL0 7.131 -73.18419999999998 2024-01-01 2024-06-21
PAL1 7.3409 134.4755 1996-08-02 2002-08-28
PAL2 -64.7751 -64.05110000000002 2006-08-30 2024-08-24
PAL3 42.8738 -88.59280000000001 2007-01-01 2008-02-12
PAL4 37.3583 126.5113 2014-12-15 2020-05-05
PAL6 45.6021 9.897300000000001 2010-06-13 2018-07-24
PAL7 39.6033 21.810900000000004 2010-03-30 2011-02-27
PAL8 -2.9023 104.6995 2010-06-16 2017-03-10
PAL9 43.376 4.8104999999999905 2008-01-01 2024-08-17
PALA 7.3282 134.4502 2001-02-17 2016-11-06
PALB 41.1419 16.78370000000001 2019-07-17 2024-08-17
PALC 37.7023 -2.932399999999916 2009-11-01 2024-08-17
PALE 42.0078 -4.5575000000000045 2006-05-12 2024-08-17
PALG 33.389 -117.03179999999998 2015-06-17 2024-08-24
PALH 35.2302 23.68350000000001 2021-08-31 2022-02-26
PALI -41.5692 175.2548 2007-03-22 2024-08-24
PALK 7.2728 80.70260000000002 2009-08-27 2013-04-20
PALM -64.7751 -64.05110000000002 1998-07-08 2024-08-24
PALO 40.0728 -117.1103 2004-03-24 2023-07-26
PALR 7.3286 134.45010000000002 2016-12-11 2018-09-30
PALV -64.7751 -64.05110000000002 2009-04-04 2017-09-11
PALW 40.5909 -77.565 2018-02-17 2024-08-24
PALX 31.5591 -116.06380000000001 2010-09-03 2024-08-24
PALZ 40.9439 15.960199999999986 2006-08-08 2024-08-24
PAM1 -17.5667 -149.5745 1994-01-02 1997-03-31
PAM2 7.3842 -72.64780000000002 2012-10-29 2024-08-20
PAM3 48.0394 17.02619999999999 2021-01-06 2024-07-24
PAMA 44.7999 10.36099999999999 1994-01-01 2019-07-04
PAMD 41.6226 -80.21300000000002 2024-08-15 2024-08-24
PAMG 40.1513 -79.94310000000002 2018-08-30 2021-06-24
PAMI 62.0116 -49.67099999999999 2017-09-07 2024-08-24
PAMK 40.1044 -75.3983 2023-11-27 2024-06-24
PAML 39.9993 -76.35019999999997 2013-12-10 2024-08-24
PAMM 41.2295 -80.245 2010-09-08 2024-08-11
PAMN 40.0369 -75.51319999999998 2023-05-02 2024-08-24
PAMO 46.4668 4.1177000000000135 2015-08-30 2024-08-24
PAMP 42.806 -1.636199999999917 2008-05-15 2017-10-25
PAMR 40.6854 -79.97609999999997 2018-08-30 2021-06-24
PAMS 40.9956 -75.25110000000001 2007-12-05 2024-08-11
PAMV 40.0369 -75.51319999999998 2020-09-02 2023-04-09
PAN1 48.8547 2.393599999999992 2004-06-24 2023-12-14
PAN2 -35.7177 -71.20190000000002 2010-03-26 2015-10-06
PAN3 49.6431 -104.6642 2014-01-01 2023-05-19
PAN4 40.4105 -79.44439999999997 2018-08-30 2021-06-24
PAN5 -7.7483 108.50139999999999 2011-01-01 2011-03-27
PAN9 23.5652 119.56369999999998 2007-01-01 2024-04-16
PANA 36.2397 -117.41859999999997 2005-08-04 2020-09-14
PANC 41.033 -80.3306 2021-01-04 2021-06-24
PANE 43.325 -4.583300000000008 2010-02-16 2024-08-17
PANG 42.5136 24.174299999999988 2015-01-01 2021-04-22
PANH 40.6461 -79.71350000000001 2024-08-15 2024-08-24
PANJ -0.4663 100.37950000000001 2010-06-16 2017-08-15
PANN 41.0124 14.70089999999999 2014-11-13 2016-04-26
PANO -21.002 55.68719999999999 2006-10-21 2013-09-26
PAO1 23.1086 120.7029 2007-01-01 2024-03-10
PAO2 24.7079 120.92309999999998 2015-10-20 2024-04-16
PAOC 41.429 -79.70999999999998 2018-12-21 2024-06-02
PAOL 41.0312 14.567499999999995 2009-09-29 2024-08-24
PAOS 24.7149 120.95029999999997 2014-07-09 2016-02-13
PAPC 41.7644 -78.02339999999998 2008-08-22 2024-08-20
PAPE -17.5331 -149.5727 2004-01-14 2024-08-17
PAPH 40.0132 -75.17630000000003 2007-10-27 2024-08-24
PAPI 18.3558 121.64530000000002 2022-09-11 2023-09-16
PAPL 40.0274 -75.46660000000003 2020-09-03 2021-06-24
PAPO -25.1083 -70.49529999999999 2019-09-06 2024-05-08
PAPS 40.7832 -77.8768 2018-08-30 2021-06-24
PAPT 40.4469 -80.17720000000003 2024-08-15 2024-08-24
PAPV 40.6752 -76.22649999999999 2018-02-16 2023-09-25
PAR0 44.446 8.081099999999992 2007-10-11 2020-01-11
PAR1 16.0262 -61.68639999999999 2019-01-01 2023-12-18
PAR2 -33.1412 148.17020000000002 2011-05-13 2015-06-28
PAR3 -33.1412 148.17020000000002 2016-08-31 2016-12-20
PAR4 34.5787 -120.64350000000002 1996-10-08 1999-02-05
PAR5 -0.7526 100.3186 2010-02-11 2023-03-30
PAR6 42.8738 -88.59280000000001 2013-04-28 2024-08-24
PAR7 38.0404 13.109800000000007 2014-01-27 2023-07-21
PAR8 45.3463 -80.03219999999999 2010-09-27 2013-05-25
PAR9 11.5263 42.84710000000001 2003-02-16 2006-07-08
PARC -53.137 -70.87990000000002 1999-01-01 2024-08-17
PARD 43.4314 2.8234999999999957 2007-11-23 2024-08-24
PARE -3.9781 119.64999999999998 1997-10-12 2002-10-13
PARI -38.9226 177.88329999999996 2007-08-02 2024-08-24
PARK -32.9988 148.26459999999997 2006-01-01 2024-08-17
PARL 40.1962 -75.05990000000003 2003-05-07 2024-08-24
PARM 44.7646 10.31219999999999 2005-10-16 2023-09-28
PARO 38.0337 -112.6762 2010-07-28 2019-11-20
PARP 41.3242 -117.69799999999998 2011-06-30 2023-06-26
PARR 45.7769 11.12299999999999 2010-05-18 2024-08-24
PARS 45.3651 -80.02269999999999 1997-06-23 2015-08-20
PARW -41.3815 175.4269 2004-07-15 2024-08-24
PARY 45.3386 -80.03590000000003 2002-06-06 2024-08-24
PAS1 34.0739 -106.92089999999996 2001-11-14 2016-08-01
PAS2 46.193 11.901999999999987 2010-05-18 2023-04-22
PASA 43.3218 -1.9315000000000282 2007-02-13 2024-08-17
PASC 47.2491 26.738699999999994 2012-08-28 2020-03-29
PASE 40.0514 -79.07060000000001 2024-08-15 2024-08-24
PASF 39.9475 -75.3349 2019-01-06 2021-06-24
PASM -2.428 -54.72890000000001 2015-07-15 2024-08-24
PASN 41.3514 -75.69369999999998 2018-11-28 2020-09-11
PASO 31.7698 -106.41390000000001 1996-01-21 2000-12-05
PASS 40.6392 -76.1583 2007-12-05 2024-08-15
PAST -2.5047 -54.72199999999998 2012-04-03 2015-03-23
PASU 48.5685 13.443299999999994 2020-01-01 2022-05-23
PAT0 38.2837 21.786699999999996 2009-01-26 2024-08-24
PAT1 38.1432 14.968500000000006 2011-05-10 2019-07-04
PAT2 47.208 11.460199999999986 1998-10-17 2024-08-17
PAT3 19.4304 -155.57169999999996 2002-11-01 2022-12-19
PATA -40.7967 -62.98939999999999 2013-07-19 2024-08-24
PATC -35.3829 142.1909 2010-01-19 2012-12-02
PATH -20.8208 -70.15269999999998 2016-11-04 2024-05-05
PATN -78.03 -155.0229 2007-12-19 2017-12-02
PATR 38.2409 21.733000000000004 2011-01-18 2020-06-29
PATT 31.7783 -95.7185 1997-05-23 2009-10-18
PATU 39.8386 18.34219999999999 2016-07-20 2019-07-04
PATY 41.19 -75.43110000000001 2016-03-11 2024-08-24
PAUN 38.1055 13.348500000000001 2008-01-10 2022-11-22
PAUT 39.9131 -79.75099999999998 2018-11-29 2021-06-24
PAVI 45.203 9.136099999999999 2001-07-05 2022-02-12
PAVO 41.7266 12.614800000000002 2022-04-11 2024-08-24
PAWA -40.0331 176.8639 2005-03-24 2024-08-24
PAWB 41.3067 -76.01729999999998 2018-02-22 2024-08-24
PAWC 41.5448 -75.21089999999998 2016-06-30 2024-08-23
PAWG 40.3054 -79.50619999999998 2008-08-22 2024-08-20
PAWK 39.7695 -76.18 2020-08-24 2024-08-24
PAWM 40.341 -79.9461 2024-08-15 2024-08-24
PAWN 40.1829 -80.22070000000002 2024-08-15 2024-08-24
PAWS 40.0258 -79.89839999999998 2024-08-15 2024-08-24
PAWT 41.118 -75.72789999999998 2011-01-25 2016-08-18
PAWW 40.1806 -80.23660000000001 2010-11-27 2012-11-15
PAX2 62.9673 -145.45190000000002 2003-08-29 2004-07-12
PAXC 62.9692 -145.4524 2002-11-14 2003-09-04
PAXO 39.2108 20.163900000000012 2013-12-16 2024-08-17
PAYK 39.9617 -76.7305 2022-01-07 2024-08-24
PAYR 43.5514 2.3397999999999968 2009-03-25 2024-08-24
PAZA 42.231 24.340000000000003 2007-05-07 2021-04-22
PAZO 45.8057 13.052600000000012 2007-12-06 2024-04-13
PAZU -26.1479 -70.59870000000001 2013-09-14 2024-05-08
PB01 -21.0435 -69.48790000000002 2010-05-26 2018-04-16
PB03 -22.0489 -69.75200000000001 2015-03-13 2017-04-30
PB04 -22.335 -70.1497 2010-06-20 2018-08-07
PB05 -22.8532 -70.20299999999997 2013-03-13 2018-08-07
PB06 -22.706 -69.57209999999998 2010-06-10 2018-08-07
PB07 -21.7269 -69.88600000000002 2013-03-13 2018-02-08
PB08 -20.143 -69.16090000000003 2010-06-07 2018-02-08
PB09 -21.7945 -69.2407 2017-01-01 2018-08-07
PB11 -19.7613 -69.6558 2017-01-01 2018-08-07
PB19 -23.8967 -69.3023 2022-10-20 2024-05-05
PB1Y 32.6479 -115.69240000000002 2013-01-22 2024-08-24
PB2Y 32.6139 -115.88959999999997 2014-02-27 2019-11-01
PBA1 16.4816 121.1429 2011-09-11 2023-09-16
PBAI -0.0316 98.52620000000002 2002-08-15 2006-03-25
PBAS 20.4495 121.97570000000002 2015-01-01 2023-09-16
PBAT 18.0539 120.5455 2016-02-07 2023-09-16
PBAY 59.5727 -151.2722 2011-05-19 2024-08-24
PBCA -38.7887 -62.27170000000001 2021-06-16 2024-08-24
PBCG -7.2137 -35.907100000000014 2008-04-03 2024-08-24
PBCH 26.8463 -80.21929999999998 2005-01-26 2024-08-24
PBCM 50.7388 5.960499999999996 2023-02-07 2024-08-17
PBG1 40.4567 -80.03089999999997 2018-08-30 2021-06-09
PBGO 10.5163 122.8358 2023-09-11 2023-09-16
PBGU 16.4178 120.61779999999999 2019-09-15 2023-09-16
PBHR 35.709 -121.2724 2010-10-14 2020-03-05
PBHY 48.4908 -123.38589999999999 2019-06-06 2019-06-10
PBIL 50.5218 -2.457499999999982 2004-11-25 2024-07-30
PBIS 8.1892 126.35390000000001 2016-12-15 2023-09-16
PBJO -0.6365 98.51569999999998 2005-08-13 2023-03-30
PBJP -7.1363 -34.873400000000004 2013-04-23 2024-08-24
PBL1 37.8531 -122.41890000000001 1995-07-12 2004-03-08
PBL2 37.8532 -122.4194 1995-09-01 2004-03-08
PBLB 50.7374 5.957899999999995 2023-02-07 2024-08-17
PBLD 19.6692 -155.3718 2021-05-21 2024-08-24
PBLI 2.3085 97.40530000000001 2005-08-19 2016-07-08
PBLR 0.582 -79.15980000000002 2016-06-02 2016-09-18
PBOC 70.2564 -148.3349 2002-02-12 2015-10-06
PBOG 11.0463 123.97879999999998 2020-09-13 2023-09-16
PBOR 11.6603 125.44100000000003 2020-09-13 2023-09-16
PBOT -33.974 151.21209999999996 2010-11-15 2024-08-24
PBPP 34.5082 -117.92259999999999 2001-04-25 2024-08-24
PBPT -7.0749 -37.28629999999998 2019-10-09 2024-08-24
PBR2 11.6378 92.71210000000002 2011-04-21 2016-02-26
PBR4 11.6374 92.7124 2021-03-13 2022-07-19
PBR9 34.0476 78.44479999999999 2015-07-05 2022-08-12
PBRA 42.1242 14.228499999999997 2008-02-05 2024-08-17
PBRG -21.2083 55.571799999999996 2013-02-08 2023-12-30
PBRI 11.6378 92.71210000000002 2010-09-13 2020-10-05
PBRO 45.4052 -64.32850000000002 2015-09-17 2024-08-24
PBWA -23.9515 31.134299999999996 2002-03-07 2024-08-24
PCAB 15.4502 120.93880000000001 2008-10-05 2011-09-18
PCAN 13.9323 121.39679999999998 2008-10-05 2015-09-05
PCAT 12.5119 124.65890000000002 2015-02-23 2023-09-16
PCB2 15.4461 120.93880000000001 2014-05-28 2023-09-16
PCCL -18.4577 -70.10669999999999 2005-10-21 2024-05-08
PCDN 17.1714 120.44190000000003 2017-09-17 2023-09-16
PCEB 10.3181 123.88990000000001 2014-09-07 2023-09-16
PCF2 27.1652 -80.2699 2015-07-28 2015-11-07
PCHA -19.8695 -69.43209999999999 2013-01-01 2018-03-09
PCHL 60.2426 -147.24900000000002 2024-06-09 2024-08-24
PCHN 37.5347 128.4461 2023-09-10 2023-09-16
PCK5 46.0648 -84.36180000000002 2000-01-02 2016-08-04
PCK6 46.065 -84.36200000000002 2000-01-19 2016-08-04
PCKD 11.5349 42.4453 2003-03-21 2006-12-13
PCL2 13.4195 121.20280000000002 2022-09-11 2022-09-17
PCLA 30.469 -87.18939999999998 2004-02-11 2024-08-24
PCLB 53.7154 -132.5208 2019-01-17 2024-08-24
PCLM -34.3849 -72.00380000000001 2010-04-01 2017-11-23
PCLP 13.4276 121.1945 2015-12-15 2019-09-21
PCMU -34.4962 -71.96120000000002 2015-04-23 2024-05-08
PCNG 37.7675 -25.395700000000033 2009-01-08 2017-01-29
PCO1 41.9122 -8.56009999999992 2008-06-11 2023-01-31
PCO2 41.9122 -8.559999999999945 2023-03-01 2024-08-24
PCOL 47.1721 -122.57079999999996 2003-07-25 2024-08-19
PCOT 7.1996 124.24700000000001 2016-08-24 2023-09-16
PCR1 9.7127 123.87290000000002 2020-09-13 2023-09-16
PCRT 50.0502 -66.7781 1994-10-15 2016-07-18
PCS2 44.9191 -123.32780000000002 2007-08-10 2021-07-07
PCST 38.2226 -119.94 2015-08-07 2023-10-11
PCT2 44.0064 -77.14179999999999 2010-09-27 2023-05-19
PCTN -34.1576 150.60519999999997 2016-01-20 2024-08-24
PD32 22.5046 89.4359 2012-10-21 2024-08-24
PDAV 7.1265 125.64339999999999 2015-01-01 2023-09-16
PDB1 40.9019 -5.202499999999986 2018-07-04 2024-08-17
PDBC 40.8998 -5.20010000000002 2007-09-26 2018-07-04
PDBG 34.2113 -106.82679999999999 2005-11-20 2018-05-11
PDBL 35.665 -121.28300000000002 2008-05-30 2019-06-30
PDDN 7.4594 125.7833 2016-09-18 2023-09-16
PDE3 -47.7566 -65.89940000000001 2009-08-14 2024-08-24
PDEL 37.7477 -25.66280000000006 2000-02-01 2024-08-17
PDES -47.7536 -65.91469999999998 2005-05-05 2007-07-25
PDIC 2.5262 101.81049999999999 2007-09-23 2021-09-18
PDIP 8.5868 123.34429999999998 2015-09-06 2023-09-16
PDMA -20.9379 165.35130000000004 2021-04-18 2024-08-24
PDME -20.9379 165.35130000000004 2009-11-16 2021-02-28
PDOM 45.7721 2.96459999999999 2013-03-25 2024-08-24
PDPR 18.0195 -66.02280000000002 2015-10-28 2022-01-10
PDTN 45.6659 -118.75689999999997 2011-11-02 2024-08-24
PDUM 9.3218 123.30009999999999 2014-09-10 2023-09-16
PDXA 45.5969 -122.60919999999999 2007-02-01 2024-08-24
PDXB 45.5665 -122.5815 2007-05-05 2008-11-03
PEA1 36.1869 -120.7586 2016-11-17 2024-08-24
PEA2 36.1805 -120.76679999999999 2016-11-18 2024-08-24
PEAF -7.7641 -37.632000000000005 2013-09-03 2024-08-24
PEAL 46.0611 -62.60079999999999 2014-02-24 2024-08-24
PEAM 46.2517 -63.6857 2014-04-08 2024-08-24
PEAR 35.8552 -117.9026 2005-08-05 2019-11-11
PEAW 55.0133 -85.40890000000002 1997-07-20 2017-07-30
PEBA -33.9458 -60.5625 2014-12-17 2024-08-24
PEBL 44.9157 -110.1164 2008-06-26 2020-08-18
PEBO -20.3925 164.58100000000002 2011-03-30 2024-08-24
PECE -85.6119 -68.55630000000002 2008-01-26 2024-08-24
PECH 45.6362 27.783600000000007 2014-06-29 2017-06-22
PECL -37.687 -73.6506 2010-05-25 2024-05-08
PECQ 48.9031 2.115399999999994 2017-08-04 2019-02-13
PED1 29.756 -81.33359999999999 2017-07-01 2024-08-24
PEDR -30.839 -70.6891 2007-02-25 2024-05-08
PEEL 46.6059 -63.93430000000001 2014-02-26 2024-08-24
PEFO 35.0802 -109.79650000000004 2010-07-24 2019-03-04
PEG0 51.3035 -97.56819999999999 2017-11-01 2022-12-14
PEGS 46.4572 -63.327999999999975 2014-02-25 2024-08-24
PEI1 23.2938 120.16859999999997 2008-05-23 2024-04-16
PEIN 22.8011 121.12310000000002 2008-02-28 2023-11-09
PEIO 46.3634 10.6755 2023-04-15 2024-08-17
PEIS 46.358 -62.25060000000002 2014-02-28 2014-07-07
PEJ1 -35.8063 -61.894600000000025 2010-09-25 2023-06-15
PEJA 42.6615 20.2885 2012-09-08 2017-07-31
PEJO 46.3634 10.6755 2010-05-18 2023-04-14
PEKN 3.4926 103.3897 2007-09-23 2021-09-18
PELB -33.9846 25.61099999999999 2002-04-05 2014-04-04
PELL -35.8279 -72.60559999999998 2010-03-11 2024-05-08
PELU -39.5026 -62.683100000000024 2018-12-15 2024-08-24
PEM1 45.8009 -77.11739999999998 2017-05-02 2023-05-19
PEMB 45.8366 -77.24509999999998 1997-07-14 2015-08-24
PEMO 46.4117 -62.70800000000003 2014-02-27 2024-08-24
PEN1 41.5921 -4.119599999999991 2018-07-18 2024-08-17
PEN2 43.8173 12.26509999999999 2010-06-13 2019-07-04
PEN3 47.7897 19.281900000000007 2012-12-13 2017-04-24
PEN4 19.3905 -104.10140000000001 2007-01-31 2023-07-28
PENA 41.5922 -4.119599999999991 2006-04-25 2018-07-18
PENC 47.7896 19.281499999999994 1996-03-03 2024-08-17
PENF 45.1186 -66.69630000000001 2014-01-09 2014-02-10
PENG 45.2711 -90.85019999999997 2012-04-13 2024-08-24
PENH 11.5738 104.9176 1998-11-19 2009-10-10
PENI 40.3957 0.35890000000000555 2012-05-14 2024-08-17
PENL 24.5388 120.976 2014-07-09 2016-09-06
PENN 40.0343 -120.38040000000001 2009-11-17 2017-09-26
PENT 39.4193 -120.3229 2006-08-18 2017-10-24
PEPE -9.3844 -40.5061 2008-01-01 2024-08-24
PEPF 43.1157 12.451400000000007 2019-02-11 2019-07-04
PEPU 24.0179 121.6103 2007-01-01 2019-08-06
PER1 47.9817 -122.2081 2006-08-07 2011-12-27
PER2 4.7925 -75.68950000000001 2006-01-06 2024-08-20
PER3 44.6453 11.189799999999991 2009-01-01 2020-02-20
PER4 49.1853 -1.411299999999983 2011-09-24 2024-08-24
PER5 -36.4113 148.40999999999997 2011-05-13 2024-08-24
PER6 41.3577 -89.1232 2021-07-11 2024-08-17
PERA 39.4885 -120.33159999999998 2007-07-20 2017-09-10
PERC -8.0588 -34.9504 2018-08-15 2024-08-24
PERE 44.4402 -88.0763 2007-01-01 2009-01-07
PERI 39.065 22.18459999999999 2010-03-30 2010-07-10
PERL 36.9018 -116.68639999999999 1999-03-23 2011-07-25
PERM 40.2331 20.353100000000012 2009-11-28 2018-06-06
PERN 42.6133 23.037800000000004 2012-08-17 2021-10-16
PERO 44.801 29.27449999999999 2013-05-18 2022-09-19
PERP 42.6892 2.8821000000000083 2007-03-22 2024-08-24
PERR 47.6903 4.236400000000003 2013-03-08 2024-08-24
PERS 52.1483 -2.041500000000042 2001-05-09 2013-07-31
PERT -31.802 115.88530000000003 1994-01-01 2024-08-17
PERU 43.111 12.393599999999992 2010-06-13 2023-04-04
PERX 46.9601 6.4561999999999955 2013-07-12 2024-08-24
PES1 50.2915 18.994699999999995 2018-10-11 2022-02-17
PES2 43.8934 12.89269999999999 2010-06-13 2019-07-04
PES3 41.6848 20.43979999999999 2003-09-05 2019-12-15
PES4 41.2343 14.810900000000004 1995-06-27 2009-09-27
PESA 43.941 12.840499999999992 2006-06-29 2011-09-08
PESH 41.6853 20.426299999999998 2009-11-28 2018-09-30
PESO 46.3581 -62.2509 2014-08-27 2024-08-24
PESR 43.941 12.840499999999992 2011-08-03 2017-12-30
PESS 44.8062 -0.6067000000000462 2024-03-26 2024-08-24
PEST 45.0816 23.052700000000016 2023-02-17 2023-07-15
PET1 42.0083 14.860500000000002 2012-11-02 2019-07-04
PET2 44.3158 -78.21409999999997 2010-11-02 2020-12-10
PET3 52.5838 -0.26319999999998345 2004-05-24 2024-08-17
PET4 44.3577 -78.28730000000002 2014-01-01 2023-05-19
PET5 45.4165 23.37020000000001 2019-08-01 2020-03-28
PET6 44.3004 -78.32209999999998 2010-09-27 2019-04-06
PETA 30.3275 35.46870000000001 2010-03-01 2011-03-14
PETC 42.0111 14.860000000000014 2010-06-13 2012-07-16
PETE 39.7504 -119.99969999999996 2006-05-12 2023-08-16
PETI 46.2327 -63.133399999999995 2014-02-26 2024-08-24
PETO 45.4182 23.373999999999995 2012-01-01 2019-07-03
PETP 53.0667 158.6071 1998-10-10 2010-07-24
PETR 53.0667 158.60699999999997 1997-11-14 1998-10-09
PETS 53.0233 158.6501 2004-06-04 2022-05-09
PETT 53.0805 158.6402 2017-07-25 2017-08-22
PEVK 69.7004 170.2573 2021-11-07 2024-08-18
PEVL 50.5044 3.1097000000000037 2008-05-21 2016-09-30
PEWI 46.8067 -64.14749999999998 2014-04-28 2024-08-24
PEY2 43.6313 0.21569999999999823 2019-07-26 2024-08-24
PEYR 43.6313 0.21569999999999823 2011-11-07 2019-07-25
PFA2 47.5153 9.784699999999987 1997-04-12 2021-02-25
PFA3 47.5153 9.784699999999987 2015-11-12 2024-08-17
PFBP 18.0383 -67.1334 2021-02-17 2024-08-24
PFER 42.7929 10.29480000000001 2010-06-13 2019-07-04
PFLD 47.8985 -122.28219999999999 2005-04-01 2024-08-23
PFLO 14.9829 120.49939999999998 2008-10-05 2023-09-16
PFOS 44.1323 10.413000000000011 2014-06-27 2019-07-04
PFOU 29.1154 -90.19920000000002 2023-10-14 2024-08-17
PFR2 65.1174 -147.43309999999997 2012-09-08 2024-08-24
PFRJ -30.6747 -71.6354 2007-01-01 2024-01-04
PFRK 48.4286 12.932700000000011 2020-01-01 2022-05-23
PFRR 65.1174 -147.43309999999997 2012-06-22 2024-08-24
PG2R 19.3232 -155.19420000000002 1996-08-07 2024-08-24
PGC5 48.6485 -123.4511 2000-06-15 2024-08-24
PGEN 6.0649 125.13170000000002 2010-09-12 2024-08-17
PGKH -39.2944 174.0143 2014-10-15 2024-08-24
PGLL -39.6322 -72.34550000000002 2016-01-21 2024-05-08
PGM2 13.9201 122.10180000000003 2022-09-11 2023-09-16
PGMD 11.6173 42.55590000000001 2003-03-24 2006-10-28
PGNE -39.27 174.09540000000004 2014-09-30 2024-08-24
PGNL 44.9195 26.976799999999997 2020-01-16 2024-08-12
PGTN 4.3206 -72.0926 2022-07-15 2024-07-23
PGUI 9.7724 124.47109999999998 2020-09-13 2023-09-16
PGUM 13.9202 122.10129999999998 2020-09-13 2020-09-19
PGUZ 0.9678 -76.40449999999998 2022-07-15 2024-08-20
PH02 -80.3203 -81.43310000000002 2006-01-03 2006-01-04
PH05 -80.3123 -81.59160000000003 2006-01-06 2006-01-07
PHAN 19.447 -155.6384 2006-01-25 2024-08-24
PHDP -36.0298 -67.13299999999998 2010-07-01 2013-08-10
PHIG -77.5255 167.04989999999998 2013-01-10 2024-08-24
PHIL 38.9325 -118.08850000000001 2006-04-13 2021-01-25
PHIN 36.9804 -117.03390000000002 2006-06-03 2024-08-24
PHJX 32.4901 -115.5505 2011-10-29 2024-08-24
PHLB 34.9254 -117.6945 2000-01-25 2019-07-10
PHLW 29.8615 31.343400000000003 2000-08-23 2003-01-13
PHNX -77.9476 166.75760000000002 2017-11-23 2024-08-24
PHON 39.083 -117.77250000000004 2006-09-08 2022-03-22
PHPS 46.0633 -89.0795 2012-04-13 2024-08-24
PHUK 7.7591 98.30360000000002 1998-11-20 2002-10-12
PHUN 26.8501 89.3949 2012-09-04 2021-09-18
PHUT 16.6146 106.50060000000002 1998-11-19 1998-11-28
PIA1 45.0432 9.689699999999988 2009-01-01 2019-09-29
PIA2 -35.0543 143.3277 2010-02-13 2024-08-24
PIAA 42.235 8.6293 2010-10-27 2024-08-24
PIAC 45.0432 9.689799999999991 2010-06-13 2019-07-04
PIAN 41.4947 9.056100000000015 2010-03-04 2017-04-02
PIBI 43.1279 12.453100000000006 2012-11-02 2018-07-17
PICA 32.6288 -111.4176 2010-08-21 2022-04-01
PICC -20.4898 -69.33460000000002 2007-11-04 2023-04-07
PICL 51.4798 -90.16199999999998 2003-03-04 2024-08-24
PICN -20.4885 -69.32799999999997 2000-01-17 2003-03-22
PICO 41.4728 9.064600000000013 2017-12-15 2024-08-24
PICR -10.4302 -45.17320000000001 2014-06-06 2024-08-24
PIE1 34.3015 -108.1189 1994-01-01 2024-08-24
PIE2 34.3015 -108.1189 2009-02-24 2012-09-21
PIE3 45.4954 -73.84840000000003 2020-02-13 2024-08-17
PIED 38.4138 -28.032500000000027 2008-12-14 2024-08-17
PIEM 62.3555 27.618899999999996 2022-12-31 2024-03-15
PIER -21.32 55.4256 2018-01-17 2024-08-24
PIES 63.6308 22.5308 2022-12-31 2024-03-15
PIET 43.4507 12.401900000000012 2006-06-29 2024-06-18
PIEV 46.4278 12.3733 2014-12-01 2023-10-14
PIFL -6.7881 -43.0412 2014-05-12 2024-04-25
PIG1 -75.476 -98.8195 2008-01-13 2009-09-08
PIG2 -75.278 -101.1336 2008-01-10 2010-01-26
PIG3 41.2 14.179900000000004 2011-08-12 2024-06-12
PIGN 43.301 6.22890000000001 2007-07-13 2024-08-23
PIGT 36.3703 -90.17520000000002 2000-02-26 2024-08-24
PIIK 19.3223 -155.5641 2005-03-22 2024-08-24
PIKC 46.3234 -63.58390000000003 2018-12-13 2022-11-02
PILA 46.5656 11.906200000000013 2008-12-28 2015-09-27
PILC 10.7629 122.55439999999999 2012-09-09 2023-09-16
PILG 40.8718 -119.99680000000001 2006-06-08 2019-06-24
PILK -43.6606 169.92150000000004 2000-11-03 2021-06-09
PILN 17.1061 121.86990000000003 2019-09-15 2022-09-17
PILO 38.2697 -117.98509999999999 2005-11-16 2021-08-16
PIM4 41.3655 14.369100000000003 2000-06-07 2014-01-20
PIMA 32.228 -111.01859999999999 2010-07-06 2024-08-24
PIMI 42.9364 0.14269999999999072 2010-10-12 2021-04-22
PIMO 14.6357 121.0777 1999-03-15 2024-08-24
PIMP -27.8067 153.336 2021-03-10 2024-08-24
PIN1 33.6122 -116.45820000000003 1994-01-04 2024-08-23
PIN2 33.6121 -116.45760000000001 1997-01-23 2024-08-24
PIN3 34.4522 -118.57490000000001 2014-09-10 2018-04-12
PIN4 44.8889 7.346499999999992 2017-09-28 2024-08-24
PIN5 38.1618 13.3142 2009-05-02 2024-08-17
PIN9 23.3195 121.45429999999999 2007-01-01 2024-04-03
PINE 38.6454 -119.0521 2005-10-20 2023-05-17
PING 36.7715 119.947 2010-03-08 2011-08-27
PINI 8.9145 -74.45870000000002 2022-07-15 2024-03-22
PINN -35.2615 140.90679999999998 2012-01-18 2016-08-31
PINO 16.3928 -98.12729999999999 2000-07-10 2004-06-03
PINR 46.6973 -94.37369999999999 2007-01-14 2024-08-24
PINS 52.1106 26.0933 2011-06-01 2024-08-17
PINT 23.7561 120.6406 2007-01-01 2024-04-03
PINY -32.4912 116.97969999999998 2021-06-18 2024-07-20
PIOB 43.6075 12.526099999999985 2012-08-03 2024-06-12
PIOT 51.3918 19.679900000000004 2014-04-24 2023-12-31
PIPA 39.4851 16.815799999999996 2007-04-19 2024-08-24
PIPR 52.3285 -90.78469999999999 1996-09-16 2017-07-28
PIR1 40.5622 49.89859999999999 2022-03-22 2024-08-24
PIRG 40.7802 48.59530000000001 2018-04-27 2024-08-24
PIRS 40.5622 49.898799999999994 2015-04-22 2022-03-22
